time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
0.1,0.00477685046254266,58.6237420517844,0.202279887725724,142.888574099294,0.261327798802495,0.261327798802495,0,0,0,0,0,0,0,0,52.030600331002,55.8991387073739,63.5243422020533,56.0311410306939,0.824655603624251,0.824655603624251,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0224719101123595,0.0221968675448605,-0.0202695750591625,-0.021990620114643,-0.0205543444409841
0.11,0.00490110679986812,58.6248034580377,0.202320692805335,142.890450257735,0.261327792648237,0.261327792648237,0,0,0,0,0,0,0,0,52.0311665658475,55.9001065267751,63.5251272239026,56.0308479583214,0.82465661912683,0.82465661912683,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0224719101123595,0.0221968675448605,-0.0203724663031176,-0.0217821782178218,-0.0203467248001661
0.12,0.00499497321587548,58.625703208483,0.202378421235043,142.892245080825,0.261328016123059,0.261328016123059,0,0,0,0,0,0,0,0,52.0317180003562,55.9009306622477,63.5257066054006,56.0307781818036,0.824655009060254,0.824655009060254,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0225749922688383,0.0223005912249767,-0.0203724663031176,-0.021990620114643,-0.0205543444409841
0.13,0.00506077951806605,58.6263075367091,0.202354955545934,142.893765938562,0.261328172931854,0.261328172931854,0,0,0,0,0,0,0,0,52.0322537726751,55.9016206276528,63.5260963319608,56.030478398974,0.824652751523867,0.824652751523867,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0235027316771467,0.0232341043460222,-0.021401378742669,-0.0229286086503387,-0.0214886328246652
0.14,0.00510075926959032,58.6264475358567,0.202257603096139,142.894934784963,0.26132813087507,0.26132813087507,0,0,0,0,0,0,0,0,52.0328695451623,55.901751885068,63.5265526817906,56.0300184240486,0.824653705925178,0.824653705925178,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0232965673641893,0.0229229333056737,-0.0210927050108036,-0.0226159458051068,-0.0212810131838472
0.15,0.0051170495235418,58.6258265621368,0.202189699419233,142.89582647741,0.261328045293752,0.261328045293752,0,0,0,0,0,0,0,0,52.0335557782178,55.9013735617937,63.5268751617114,56.0295106930272,0.824655844649969,0.824655844649969,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0223688279558808,0.0221968675448605,-0.0202695750591625,-0.021990620114643,-0.0203467248001661
0.16,0.00511169096186723,58.624755649815,0.202148895839175,142.896510315791,0.261327920393249,0.261327920393249,0,0,0,0,0,0,0,0,52.0339661514517,55.9010625534206,63.5266406579041,56.0288650680494,0.824654944976017,0.824654944976017,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0227811565817957,0.0227154859454413,-0.020681140034983,-0.0223032829598749,-0.0208657739022112
0.17,0.0050866284023917,58.6239055148548,0.202132945390884,142.897002069847,0.261327897664742,0.261327897664742,0,0,0,0,0,0,0,0,52.0341235570333,55.9010068779098,63.5261405529148,56.0280963508747,0.824653018881218,0.824653018881218,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.022678074425317,0.0223005912249767,-0.0203724663031176,-0.0221990620114643,-0.0206581542613931
0.18,0.005043711639247,58.623067124101,0.202139702653105,142.896979516084,0.261327830614913,0.261327830614913,0,0,0,0,0,0,0,0,52.0345317806483,55.9008949093883,63.5255931933721,56.0271703210627,0.824654274217508,0.824654274217508,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0230904030512318,0.0227154859454413,-0.0209898137668484,-0.0225117248566962,-0.0209695837226202
0.19,0.00498469658376002,58.6218090077387,0.202215316093713,142.896440250831,0.261327723446753,0.261327723446753,0,0,0,0,0,0,0,0,52.0352633093882,55.9005393203613,63.5248121674999,56.0262009986621,0.824657317053783,0.824657317053783,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0231934852077105,0.0230266569857899,-0.0212984874987139,-0.0226159458051068,-0.0213848230042562
0.2,0.00491124667459892,58.620366200041,0.202353368804008,142.895528702593,0.261327580148166,0.261327580148166,0,0,0,0,0,0,0,0,52.0362865271567,55.9001559337797,63.5238213217078,56.0250996714857,0.824657551421472,0.824657551421472,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0227811565817957,0.0228192096255575,-0.0207840312789382,-0.0223032829598749,-0.0210733935430292
0.21,0.00482493452768446,58.6189053869196,0.202499574667944,142.894040585719,0.261327541999619,0.261327541999619,0,0,0,0,0,0,0,0,52.0377642472419,55.8999896977109,63.5232215265866,56.0240269957294,0.824655700069581,0.824655700069581,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0230904030512318,0.0230266569857899,-0.0209898137668484,-0.0226159458051068,-0.0213848230042562
0.22,0.00477543669651811,58.6173375495562,0.202556246220823,142.892466743685,0.261327462304048,0.261327462304048,0,0,0,0,0,0,0,0,52.0393610924359,55.8997810084503,63.522932209287,56.0232256247418,0.824656696842186,0.824656696842186,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0225749922688383,0.0223005912249767,-0.0203724663031176,-0.0221990620114643,-0.0207619640818021
0.23,0.00475967735679847,58.6158711590421,0.202627501338521,142.891495707686,0.26132734506785,0.26132734506785,0,0,0,0,0,0,0,0,52.0408192089762,55.8992934976688,63.5227341520617,56.0224336502097,0.824659968646308,0.824659968646308,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0225749922688383,0.0221968675448605,-0.0203724663031176,-0.021990620114643,-0.0205543444409841
0.24,0.00477472080054484,58.6143584114302,0.202711762855683,142.89093316859,0.261327331593909,0.261327331593909,0,0,0,0,0,0,0,0,52.0422415533495,55.8987466370033,63.5228127992467,56.0217979424716,0.824660717248436,0.824660717248436,0,0,0,0,0,0,0,0,0,0,2.37096483509391,-0.0232965673641893,0.0230266569857899,-0.0210927050108036,-0.0225117248566962,-0.0212810131838472
