time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
31.37,42.3336690701323,31370,64.1533843698317,31370,83.6732671984859,31370,0,0,3.61893501025081,31370
31.375,42.3444927707099,31375,64.1472701041125,31375,83.650448423615,31375,0,0,3.61893501025081,31375
31.38,42.3592661243402,31380,64.1697663364278,31380,83.6338327300924,31380,0,0,3.61893501025081,31380
31.385,42.3734748707807,31385,64.191839575409,31385,83.6282670547382,31385,0,0,3.61893501025081,31385
31.39,42.3852157267534,31390,64.2007478432224,31390,83.6265388975272,31390,0,0,3.61893501025081,31390
31.395,42.3940344468789,31395,64.2024573248411,31395,83.6324923832594,31395,0,0,3.61893501025081,31395
31.4,42.3849366444835,31400,64.1835675317365,31400,83.627560889362,31400,0,0,3.61893501025081,31400
31.405,42.3674494349744,31405,64.1623528137975,31405,83.6128787482281,31405,0,0,3.61893501025081,31405
31.41,42.3547109086263,31410,64.1529567664041,31410,83.6000004591548,31410,0,0,3.61893501025081,31410
31.415,42.3479627664304,31415,64.1540543383921,31415,83.5899289872994,31415,0,0,3.61893501025081,31415
31.42,42.3506299102004,31420,64.1596097418533,31420,83.5902936362977,31420,0,0,3.61893501025081,31420
31.425,42.3532215017166,31425,64.1700767587097,31425,83.5894863358523,31425,0,0,3.61893501025081,31425
31.43,42.3477499076944,31430,64.1753571372336,31430,83.5673189187213,31430,0,0,3.61893501025081,31430
31.435,42.3186065190864,31435,64.1756185818828,31435,83.5258461592155,31435,0,0,3.61893501025081,31435
31.44,42.2778525126747,31440,64.1812502701123,31440,83.4670829175311,31440,0,0,3.61893501025081,31440
31.445,42.2383406018202,31445,64.1864652991643,31445,83.4079621224173,31445,0,0,3.61893501025081,31445
31.45,42.2017341776847,31450,64.1906821495027,31450,83.3617283839425,31450,0,0,3.61893501025081,31450
31.455,42.1816573483894,31455,64.1823624241993,31455,83.315055493447,31455,0,0,3.61893501025081,31455
31.46,42.1758202419949,31460,64.1698114240688,31460,83.2811961063967,31460,0,0,3.61893501025081,31460
